Suzuki,GL,Splash,2010,170.000-175.000 km,Bensin,Coklat,Manual,4X2,Minibus,>1.000 - 1.500 cc,Individu,73500000
Datsun,Go,Panca T Active,2017,35.000-40.000 km,Bensin,Abu-abu,Manual,Front Wheel Drive (FWD),Compact & City Car,>1.000 - 1.500 cc,Individu,82999975
Daihatsu,TX,Terios,2012,55.000-60.000 km,Bensin,Silver,Automatic,Rear Wheel Drive (RWD),SUV,>1.000 - 1.500 cc,Individu,125000000
Nissan,Lain-lain,Grand livina,2010,45.000-50.000 km,Bensin,Abu-abu,Automatic,4X2,Minibus,>1.000 - 1.500 cc,85900000
Toyota,Lain-lain,Voxy,2018,15.000-20.000 km,Bensin,Putih,Automatic,Diler,410000000
Honda,2.0,CR-V,2010,65.000-70.000 km,Bensin,Silver,Automatic,SUV,>1.500 - 2.000 cc,Individu,150000000
Honda,Stream,1.7,2002,15.000-20.000 km,Bensin,Silver,Automatic,Front Wheel Drive (FWD),MPV,>1.500 - 2.000 cc,Individu,63000000
Mitsubishi,Lain-lain,Pajero,2009,100.000-105.000 km,Diesel,Hitam,Automatic,Rear Wheel Drive (RWD),Jeep,>2.000 - 3.000 cc,Diler,225000000
Mitsubishi,Pajero Sport,Exceed,2012,70.000-75.000 km,Diesel,Putih,Automatic Triptonic,Rear Wheel Drive (RWD),Jeep,>2.000 - 3.000 cc,Diler,Bursa Mobil WTC Mangga Dua,228000000
Honda,Accord,VTi-L,2008,65.000-70.000 km,Bensin,Hitam,Automatic,Front Wheel Drive (FWD),Sedan,>2.000 - 3.000 cc,Individu,128500000
Daihatsu,Xenia,Li Deluxe,2008,100.000-105.000 km,Bensin,Hitam,Manual,Minibus,55000000
Mercedes-Benz,C-Class,C180,1995,150.000-155.000 km,Bensin,Hijau,Automatic,4X2,Sedan,>1.500 - 2.000 cc,Individu,55000000
Toyota,TRD Sportivo Heykers,Yaris,2016,40.000-45.000 km,Bensin,Hitam,Automatic Triptonic,All Wheel Drive (AWD),Hatchback,>1.000 - 1.500 cc,Diler,169000000
Toyota,E,Avanza,2014,105.000-110.000 km,Bensin,Hitam,Manual,Front Wheel Drive (FWD),MPV,>1.000 - 1.500 cc,Individu,116000000
Daihatsu,Feroza,1.6,1996,95.000-100.000 km,Bensin,Biru,Manual,30000000
Toyota,VRZ,Fortuner,2017,25.000-30.000 km,Diesel,Hitam,Automatic Triptonic,Rear Wheel Drive (RWD),Jeep,>2.000 - 3.000 cc,Diler,460000000
Suzuki,GL MT ,Ignis,2019,10.000-15.000 km,Bensin,Hitam,Manual,Front Wheel Drive (FWD),Minibus,>1.000 - 1.500 cc,Individu,120000000
Toyota,Limo,1.5,2004,100.000-105.000 km,Bensin,Hitam,Manual,30000000
Mitsubishi,Pick Up,L300,2014,85.000-90.000 km,Diesel,Hitam,Manual,4X2,Pick-up,>2.000 - 3.000 cc,Individu,135000000
Datsun,Go+,Panca T,2015,35.000-40.000 km,Bensin,Putih,Manual,4X2,Hatchback,>1.000 - 1.500 cc,Individu,79000000
Toyota,Sienta,G,2017,10.000-15.000 km,Bensin,Putih,Automatic,4X2,Compact & City Car,>1.000 - 1.500 cc,Diler,Bursa Mobil Karawaci,161500000
Toyota,G,Etios,2013,70.000-75.000 km,Bensin,Putih,Manual,97500000
Nissan,Grand livina,Lain-lain,2011,140.000-145.000 km,Bensin,Abu-abu,Automatic,4X2,MPV,>1.500 - 2.000 cc,82000000
Toyota,V Diesel,Innova,2012,85.000-90.000 km,Diesel,Silver,Manual,4X2,MPV,>2.000 - 3.000 cc,Diler,210000000
Toyota,E,Yaris,2010,120.000-125.000 km,Bensin,Hitam,Manual,Rear Wheel Drive (RWD),>1.000 - 1.500 cc,Individu,110000000
Honda,E,Brio,2019,0-5.000 km,Bensin,Merah,Manual,All Wheel Drive (AWD),Compact & City Car,>1.000 - 1.500 cc,150000000
Toyota,V,Innova,2005,110.000-115.000 km,Bensin,Silver,Automatic,>1.500 - 2.000 cc,88000000
BMW,318i,Serie 3,1988,205.000-210.000 km,Bensin,Biru,Manual,Rear Wheel Drive (RWD),Classic Car,>1.500 - 2.000 cc,Individu,20000000
Toyota,Corolla,1.3,1997,100.000-105.000 km,Bensin,Biru,Manual,30000000
Datsun,Go+,2015,15.000-20.000 km,Bensin,Abu-abu,Manual,Front Wheel Drive (FWD),Minibus,>1.000 - 1.500 cc,Individu,77000000
Toyota,Vios,2010,65.000-70.000 km,Bensin,Hitam,Manual,4X2,Sedan,>1.000 - 1.500 cc,Individu,Bursa Otomotif Sunter,75000000
Honda,i-DSI,City,2008,115.000-120.000 km,Bensin,Abu-abu,Manual,Front Wheel Drive (FWD),Sedan,>1.000 - 1.500 cc,Diler,90000000
Daihatsu,Xenia,Xi,2005,170.000-175.000 km,Bensin,Silver,Manual,4X2,Minibus,>1.000 - 1.500 cc,Individu,85000000
Daihatsu,Taft,Rocky,1994,100.000-105.000 km,Bensin,Merah,Manual,SUV,45000000
Mitsubishi,Colt,Bus Diesel NA,2012,115.000-120.000 km,Diesel,Silver,Manual,Bus,Individu,350000000
Suzuki,Ertiga,GX,2016,35.000-40.000 km,Bensin,Abu-abu,Manual,Front Wheel Drive (FWD),MPV,>1.000 - 1.500 cc,Diler,Bursa Mobil WTC Mangga Dua,135000000
Honda,City,VTEC,2000,200.000-205.000 km,Bensin,Silver,Automatic,Rear Wheel Drive (RWD),Sedan,>1.000 - 1.500 cc,Individu,53500000
Suzuki,Carry Pick-up,Lain-lain,1991,>300.000 km,Bensin,Putih,Manual,4X2,Pick-up,<1.000 cc,Individu,16500000
Toyota,G,Innova,2008,120.000-125.000 km,Diesel,Silver,Manual,Rear Wheel Drive (RWD),Minibus,>2.000 - 3.000 cc,Diler,158000000
BMW,Serie 5,520i E60 2.2 l6,2005,180.000-185.000 km,Bensin,Hitam,Automatic Triptonic,4X2,Sedan,>2.000 - 3.000 cc,Individu,83000000
Isuzu,2.5,Panther,1997,50.000-55.000 km,Diesel,Hijau,Manual,Individu,60000000
Toyota,Alphard,2018,0-5.000 km,Diesel,Hitam,Automatic,4X4,MPV,>2.000 - 3.000 cc,1250000000
Honda,Satya E,Brio,2016,10.000-15.000 km,Bensin,Merah,Manual,4X2,Minibus,>1.000 - 1.500 cc,Individu,115000000
Suzuki,Ertiga,GL,2017,30.000-35.000 km,Bensin,Putih,Manual,Front Wheel Drive (FWD),MPV,>1.000 - 1.500 cc,Individu,Bursa Gading Auto Center,165000000
Toyota,X,Alphard,2009,50.000-55.000 km,Bensin,Putih,Automatic,Front Wheel Drive (FWD),MPV,>2.000 - 3.000 cc,Individu,290000000
Toyota,Innova,Q Venturer,2019,0-5.000 km,Bensin,Abu-abu,Automatic,Front Wheel Drive (FWD),SUV,Bursa Mobil Blok M Square,400000000
Honda,Brio,Satya E,2014,35.000-40.000 km,Bensin,Silver,Manual,Compact & City Car,>1.000 - 1.500 cc,100000000
Toyota,G,Avanza,2010,5.000-10.000 km,Bensin,Hitam,Manual,All Wheel Drive (AWD),Minibus,>1.000 - 1.500 cc,117500000
Suzuki,Baleno,1.6,2008,100.000-105.000 km,Bensin,Hitam,Manual,45000000
Toyota,V,Sienta,2017,10.000-15.000 km,Bensin,Oranye,Automatic,>1.000 - 1.500 cc,191000000
Toyota,G,Innova,2014,75.000-80.000 km,Bensin,Abu-abu,Manual,Rear Wheel Drive (RWD),Minibus,>1.500 - 2.000 cc,Diler,190000000
Chevrolet,Captiva,Lain-lain,2008,85.000-90.000 km,Bensin,Hitam,Automatic Triptonic,Front Wheel Drive (FWD),SUV,>2.000 - 3.000 cc,Individu,100000000
BMW,318i E36 1.8,Serie 3,1992,120.000-125.000 km,Bensin,Hijau,Manual,Front Wheel Drive (FWD),Sedan,>1.500 - 2.000 cc,Individu,37500000
Daihatsu,Xenia,Li Sporty,2007,115.000-120.000 km,Bensin,Marun,Manual,Minibus,<1.000 cc,55000000
Daihatsu,Xi Deluxe,Xenia,2010,10.000-15.000 km,Bensin,Silver,Manual,Rear Wheel Drive (RWD),Minibus,>1.000 - 1.500 cc,Individu,Carsentro Solo,82000000
Toyota,S,Avanza,2011,85.000-90.000 km,Bensin,Silver,Manual,>1.000 - 1.500 cc,106000000
Suzuki,JLX,Escudo,1995,170.000-175.000 km,Bensin,Hijau,Manual,4X2,Jeep,>1.000 - 1.500 cc,Individu,48500000
Toyota,Calya,G,2016,50.000-55.000 km,Bensin,Hitam,Automatic,Minibus,>1.000 - 1.500 cc,115000000
Toyota,Avanza,G,2008,120.000-125.000 km,Bensin,Marun,Manual,Rear Wheel Drive (RWD),MPV,>1.000 - 1.500 cc,Individu,103000000
Honda,CR-V,2.0 i-VTEC,2014,115.000-120.000 km,Bensin,Putih,Automatic,4X2,SUV,>1.500 - 2.000 cc,Individu,208000000
Honda,E,Brio,2017,45.000-50.000 km,Bensin,Hitam,Automatic,Front Wheel Drive (FWD),Hatchback,>1.000 - 1.500 cc,Diler,126000000
Mazda,1.3,RX-8,2004,40.000-45.000 km,Bensin,Silver,Manual,Rear Wheel Drive (RWD),Coupe,>1.000 - 1.500 cc,Individu,225000000
Honda,2.0,CR-V,2010,60.000-65.000 km,Bensin,Silver,Automatic,Front Wheel Drive (FWD),MPV,>1.500 - 2.000 cc,Individu,140000000
Daihatsu,1.2 R,Sigra,2016,25.000-30.000 km,Bensin,Putih,Manual,Front Wheel Drive (FWD),Minibus,>1.000 - 1.500 cc,Individu,114000000
Honda,S,Brio,2013,75.000-80.000 km,Bensin,Hijau,Automatic,4X2,Compact & City Car,>1.000 - 1.500 cc,100000000
Daihatsu,D,Sirion,2014,45.000-50.000 km,Bensin,Hitam,Manual,Rear Wheel Drive (RWD),Hatchback,>1.000 - 1.500 cc,Diler,105000000
Daihatsu,Ayla,M Sporty,2016,50.000-55.000 km,Bensin,Merah,Manual,4X2,Compact & City Car,<1.000 cc,Individu,85000000
Daihatsu,Xenia,2014,20.000-25.000 km,Bensin,Abu-abu,Manual,Front Wheel Drive (FWD),Minibus,>1.000 - 1.500 cc,Individu,115000000
Daihatsu,Sirion,D,2013,45.000-50.000 km,Bensin,Abu-abu,Manual,Compact & City Car,>1.000 - 1.500 cc,90000000
Lain-lain,Lain-lain,2004,50.000-55.000 km,Bensin,Silver,Manual,4X2,Classic Car,>1.000 - 1.500 cc,Individu,80000000
Toyota,Yaris,TRD Sportivo Heykers,2017,25.000-30.000 km,Bensin,Hitam,Automatic,4X2,Compact & City Car,>1.000 - 1.500 cc,Diler,Bursa Mobil Karawaci,189500000
Toyota,TRD Sportivo,Agya,2014,50.000-55.000 km,Bensin,Silver,Automatic,<1.000 cc,94000000
Nissan,1.2,March,2018,5.000-10.000 km,Bensin,Merah,Manual,Front Wheel Drive (FWD),Hatchback,>1.000 - 1.500 cc,Individu,120000000
Toyota,1.3,Corolla,<1986,25.000-30.000 km,Bensin,Biru,Manual,Rear Wheel Drive (RWD),Sedan,>1.000 - 1.500 cc,Individu,17000000
Timor,1.6,DOHC,2000,135.000-140.000 km,Bensin,Biru,Manual,Front Wheel Drive (FWD),Sedan,>1.000 - 1.500 cc,Individu,28500000
KIA,M/T,Picanto,2008,115.000-120.000 km,Bensin,Hitam,Manual,4X2,Compact & City Car,>1.000 - 1.500 cc,Individu,59000000
Toyota,V Luxury,Innova,2007,145.000-150.000 km,Bensin,Abu-abu,Automatic,4X2,MPV,>2.000 - 3.000 cc,Individu,105000000
Volkswagen,TSI,Touran,2010,130.000-135.000 km,Bensin,Silver,Automatic,>1.000 - 1.500 cc,Individu,100999999
Honda,2.4 Prestige,CR-V,2013,85.000-90.000 km,Bensin,Silver,Automatic,Front Wheel Drive (FWD),SUV,>2.000 - 3.000 cc,Diler,238000000
Daihatsu,Xenia,2012,175.000-180.000 km,Bensin,Silver,Manual,69000000
Honda,S,Brio,2014,25.000-30.000 km,Bensin,Putih,Automatic,>1.000 - 1.500 cc,111000000
Honda,S,Mobilio,2018,20.000-25.000 km,Bensin,Hitam,Manual,4X2,Minibus,>1.000 - 1.500 cc,Individu,144999975
Toyota,Vios,Lain-lain,2012,265.000-270.000 km,Bensin,Hitam,Manual,Front Wheel Drive (FWD),Sedan,>1.000 - 1.500 cc,Individu,65000000
Toyota,Avanza,Veloz,2015,40.000-45.000 km,Bensin,Biru,Automatic,Rear Wheel Drive (RWD),MPV,>1.000 - 1.500 cc,139000000
Mercedes-Benz,GLC-Class,GLC250,2017,5.000-10.000 km,Bensin,Putih,Automatic Triptonic,All Wheel Drive (AWD),SUV,>2.000 - 3.000 cc,Individu,790000000
Toyota,E,Vios,2003,50.000-55.000 km,Bensin,Silver,Manual,4X2,Classic Car,>1.000 - 1.500 cc,Individu,60000000
Toyota,L Hybrid,Camry,2012,55.000-60.000 km,Hybrid,Hitam,Automatic Triptonic,Front Wheel Drive (FWD),Sedan,>2.000 - 3.000 cc,Individu,270000000
Toyota,Lain-lain,Voxy,2018,15.000-20.000 km,Bensin,Putih,Automatic,4X2,Minibus,>2.000 - 3.000 cc,410000000
Daihatsu,Ayla,X,2019,0-5.000 km,Bensin,Abu-abu,Manual,All Wheel Drive (AWD),Hatchback,<1.000 cc,Individu,100000000
Honda,Brio,Satya E,2014,75.000-80.000 km,Bensin,Silver,Manual,All Wheel Drive (AWD),Diler,105000000
Daihatsu,Xenia,R 1.3 Sporty,2014,90.000-95.000 km,Bensin,Abu-abu,Manual,4X2,SUV,>1.000 - 1.500 cc,Individu,125000000
Honda,Jazz,2009,160.000-165.000 km,Bensin,Putih,Automatic,103000000
Honda,CR-V,2.0 i-VTEC,2004,275.000-280.000 km,Bensin,Abu-abu,Automatic,Front Wheel Drive (FWD),SUV,>2.000 - 3.000 cc,Individu,78000000
Daihatsu,STD,Himax,2016,15.000-20.000 km,Bensin,Hitam,Manual,4X2,Pick-up,<1.000 cc,Individu,63500000
Ford,XLT-D,Ranger,2012,40.000-45.000 km,Diesel,Silver,Manual,4X4,Double Cabin,>2.000 - 3.000 cc,Individu,123800000
Toyota,G,Alphard,2012,60.000-65.000 km,Bensin,Hitam,Automatic,Front Wheel Drive (FWD),MPV,>2.000 - 3.000 cc,Individu,389000000
Daihatsu,Xenia,2015,15.000-20.000 km,Bensin,Silver,Manual,Front Wheel Drive (FWD),Minibus,>1.000 - 1.500 cc,Individu,115000000
Daihatsu,X Elegant,Ayla,2015,40.000-45.000 km,Bensin,Putih,Manual,>1.000 - 1.500 cc,Individu,110000000
Toyota,Yaris,G,2015,25.000-30.000 km,Bensin,Putih,Manual,131000000
Toyota,Avanza,G,2013,115.000-120.000 km,Bensin,Silver,Manual,All Wheel Drive (AWD),Diler,122000000
Toyota,Kijang,LGX-D,2001,95.000-100.000 km,Diesel,Silver,Manual,76000000
Toyota,2.5 G,Alphard,2018,5.000-10.000 km,Bensin,Putih,Automatic,4X2,MPV,>2.000 - 3.000 cc,Diler,Bursa Mobil Bintaro,1050000000
Land Rover,Td4,Free Lander,2008,115.000-120.000 km,Diesel,Merah,Automatic,4X4,SUV,>2.000 - 3.000 cc,Diler,375000000
Daihatsu,TX Adventure,Terios,2014,60.000-65.000 km,Bensin,Putih,Manual,4X2,SUV,>1.000 - 1.500 cc,Individu,146000000
Toyota,Land Cruiser,4.5 V8 Diesel,2012,75.000-80.000 km,Diesel,Hitam,Automatic Triptonic,All Wheel Drive (AWD),SUV,>3.000 cc,Individu,1275000000
Toyota,G,Innova,2012,85.000-90.000 km,Diesel,Hitam,Manual,Rear Wheel Drive (RWD),Minibus,>2.000 - 3.000 cc,Diler,210000000
Honda,S,Jazz,2013,55.000-60.000 km,Bensin,Abu-abu,Automatic,>1.000 - 1.500 cc,146000000
Mercedes-Benz,C180,C-Class,2001,10.000-15.000 km,Bensin,Hitam,Automatic Triptonic,Front Wheel Drive (FWD),Sedan,>1.500 - 2.000 cc,Individu,87000000
Toyota,G,Avanza,2012,175.000-180.000 km,Bensin,Abu-abu,Automatic,4X2,Compact & City Car,>1.000 - 1.500 cc,Individu,110000000
Volkswagen,TSI,Golf,2011,90.000-95.000 km,Bensin,Merah,Automatic Triptonic,Front Wheel Drive (FWD),Hatchback,>1.000 - 1.500 cc,Individu,150000000
Mitsubishi,SPORT A/T,Xpander,2017,15.000-20.000 km,Bensin,Silver,Automatic,4X2,Minibus,>1.000 - 1.500 cc,Bursa Mobil MGK Kemayoran,200000000
Hyundai,Matrix,Lain-lain,2003,20.000-25.000 km,Bensin,Putih,Manual,All Wheel Drive (AWD),Hatchback,>1.500 - 2.000 cc,Individu,48000000
Toyota,4.2,Land Cruiser,1996,>300.000 km,Diesel,Hitam,Manual,4X4,Jeep,>3.000 cc,Individu,275000000
Honda,VTEC,Jazz,2006,100.000-105.000 km,Bensin,Abu-abu,Automatic,4X2,Compact & City Car,>1.500 - 2.000 cc,78000000
Honda,E,Mobilio,2014,30.000-35.000 km,Bensin,Silver,Manual,>1.000 - 1.500 cc,139000000
Daihatsu,Xenia,Xi,2011,105.000-110.000 km,Bensin,Hitam,Manual,4X2,Minibus,>1.000 - 1.500 cc,Individu,90000000
Toyota,Lain-lain,Corolla,1995,125.000-130.000 km,Bensin,Hitam,Manual,Sedan,Individu,47000000
Toyota,Avanza,G,2013,110.000-115.000 km,Bensin,Silver,Manual,All Wheel Drive (AWD),Diler,122000000
Honda,E,Brio,2013,35.000-40.000 km,Bensin,Oranye,Manual,4X2,Hatchback,<1.000 cc,Individu,94000000
Daihatsu,Espass,Lain-lain,1997,95.000-100.000 km,Bensin,Coklat,Manual,4X2,Van,>1.500 - 2.000 cc,Individu,35000000
Toyota,Calya,G,2017,15.000-20.000 km,Bensin,Silver,Automatic,4X2,SUV,>1.000 - 1.500 cc,Individu,125000000
Toyota,Fortuner,VRZ,2016,60.000-65.000 km,Diesel,Putih,Automatic Triptonic,4X2,Minibus,>2.000 - 3.000 cc,Diler,412000000
Honda,CR-V,2.4,2011,125.000-130.000 km,Bensin,Silver,Automatic,Front Wheel Drive (FWD),SUV,>2.000 - 3.000 cc,Diler,Bursa Mobil Mangga Dua Square,150000000
Mitsubishi,Dakar,Pajero Sport,2014,75.000-80.000 km,Bensin,Hitam,Automatic,4X2,Jeep,>2.000 - 3.000 cc,Diler,Bursa Mobil Karawaci,239000000
Suzuki,Wagon R,DILAGO,2014,45.000-50.000 km,Bensin,Silver,Manual,Front Wheel Drive (FWD),Compact & City Car,<1.000 cc,Individu,82000000
Toyota,G TRD,Fortuner,2012,70.000-75.000 km,Diesel,Hitam,Automatic,4X2,MPV,>2.000 - 3.000 cc,Bursa Mobil MGK Kemayoran,240000000
Toyota,G,Altis,2008,175.000-180.000 km,Bensin,Silver,Automatic,Sedan,>1.500 - 2.000 cc,Individu,100000000
Toyota,G,Calya,2017,35.000-40.000 km,Bensin,Hitam,Automatic,Front Wheel Drive (FWD),MPV,>1.000 - 1.500 cc,Individu,118000000
Suzuki,Wagon R,GX,2014,25.000-30.000 km,Bensin,Hitam,Manual,75000000
Honda,Lain-lain,Freed,2010,85.000-90.000 km,Bensin,Silver,Automatic,Minibus,Individu,143000000
Toyota,Avanza,S,2007,105.000-110.000 km,Bensin,Silver,Automatic,4X2,Minibus,>1.000 - 1.500 cc,85000000
Honda,E CVT,HR-V,2017,15.000-20.000 km,Bensin,Merah,Automatic Triptonic,Front Wheel Drive (FWD),Coupe,>1.000 - 1.500 cc,Individu,253756888
Toyota,Q,Sienta,2019,0-5.000 km,Bensin,Hitam,Automatic,Front Wheel Drive (FWD),Van,Individu,257850000
Toyota,Innova,G,2010,105.000-110.000 km,Bensin,Hitam,Manual,4X2,MPV,>1.500 - 2.000 cc,Individu,138000000
Suzuki,SX4,Lain-lain,2008,115.000-120.000 km,Bensin,Abu-abu,Manual,Minibus,Individu,70000000
Toyota,Lain-lain,Lain-lain,1990,20.000-25.000 km,Bensin,Hitam,Manual,Front Wheel Drive (FWD),Sedan,>1.000 - 1.500 cc,Individu,27000000
Nissan,Lain-lain,X-Trail,2005,95.000-100.000 km,Bensin,Hitam,Automatic,4X2,SUV,>2.000 - 3.000 cc,Individu,72000000
Mercedes-Benz,Lain-lain,Lain-lain,1995,100.000-105.000 km,Diesel,Putih,Manual,4X2,Bus,>3.000 cc,Individu,85000000
Toyota,G,Yaris,2014,20.000-25.000 km,Bensin,Abu-abu,Automatic,>1.000 - 1.500 cc,144000000
Toyota,Innova,V Diesel,2008,100.000-105.000 km,Diesel,Abu-abu,Automatic,Rear Wheel Drive (RWD),MPV,>2.000 - 3.000 cc,Individu,155000000
Mitsubishi,Pajero Sport,Dakar 2.4,2015,135.000-140.000 km,Diesel,Putih,Automatic,4X2,SUV,>2.000 - 3.000 cc,Individu,300000000
Suzuki,SX4,Cross Over,2010,130.000-135.000 km,Bensin,Abu-abu,Automatic,4X2,Compact & City Car,>1.000 - 1.500 cc,Individu,90000000
Mercedes-Benz,GL400,GL-Class,2015,25.000-30.000 km,Bensin,Putih,Automatic,4X4,SUV,>3.000 cc,Diler,1175000000
Toyota,G,Innova,2015,95.000-100.000 km,Bensin,Hitam,Automatic,4X2,MPV,>1.500 - 2.000 cc,Individu,184500000
Honda,E,Brio,2015,20.000-25.000 km,Bensin,Putih,Automatic,Front Wheel Drive (FWD),Compact & City Car,>1.000 - 1.500 cc,Diler,130000000
Honda,Satya E,Brio,2018,15.000-20.000 km,Bensin,Merah,Manual,4X2,Minibus,>1.000 - 1.500 cc,Individu,135000000
Toyota,Lain-lain,Kijang Pick-Up,<1986,0-5.000 km,Bensin,Biru,Manual,4X2,Pick-up,>1.000 - 1.500 cc,Individu,14750000
Peugeot,ST,306,1998,130.000-135.000 km,Bensin,Silver,Manual,Front Wheel Drive (FWD),Sedan,>1.500 - 2.000 cc,Individu,32000000
Toyota,Lain-lain,Lain-lain,<1986,150.000-155.000 km,Bensin,Merah,Manual,4X4,Classic Car,>1.000 - 1.500 cc,Individu,18000000
Honda,S,Jazz,2011,75.000-80.000 km,Bensin,Merah,Manual,Front Wheel Drive (FWD),Hatchback,>1.000 - 1.500 cc,Diler,135000000
Daihatsu,Lain-lain,Gran max,2011,0-5.000 km,Bensin,Putih,Manual,4X2,Minibus,>1.000 - 1.500 cc,Individu,Bursa Otomotif Sunter,49500000
Toyota,Yaris,J,2008,120.000-125.000 km,Bensin,Silver,Manual,4X2,Hatchback,>1.000 - 1.500 cc,Individu,89000000
Toyota,E,Calya,2017,25.000-30.000 km,Bensin,Silver,Manual,>1.000 - 1.500 cc,109000000
Toyota,1.5,Kijang,1994,105.000-110.000 km,Bensin,Abu-abu,Manual,4X2,MPV,>1.000 - 1.500 cc,Individu,47500000
Toyota,S,Avanza,2011,90.000-95.000 km,Bensin,Silver,Automatic,4X2,Minibus,>1.000 - 1.500 cc,Bursa Mobil MGK Kemayoran,80000000
Honda,Jazz,S,2015,0-5.000 km,Bensin,Hitam,Automatic,4X2,Compact & City Car,>1.000 - 1.500 cc,Individu,160000000
Nissan,Grand livina,Lain-lain,2012,80.000-85.000 km,Bensin,Putih,Automatic,103000000
Toyota,Yaris,E,2013,30.000-35.000 km,Bensin,Silver,Automatic Triptonic,4X2,Compact & City Car,>1.000 - 1.500 cc,Diler,117000000
Suzuki,SX4,Lain-lain,2008,115.000-120.000 km,Bensin,Abu-abu,Manual,Minibus,Individu,70000000
Daihatsu,X,Ayla,2017,50.000-55.000 km,Bensin,Merah,Automatic,>1.000 - 1.500 cc,Individu,115000000
Honda,i-DSI,City,2005,100.000-105.000 km,Bensin,Hitam,Automatic Triptonic,4X2,Sedan,>1.000 - 1.500 cc,Individu,57500000
Toyota,1.5,Kijang,1996,190.000-195.000 km,Bensin,Biru,Manual,4X2,MPV,>1.500 - 2.000 cc,Individu,Pasar Mobil Kemayoran,27000000
Mercedes-Benz,E280,E-Class,2009,90.000-95.000 km,Bensin,Hitam,Automatic,4X2,Sedan,>3.000 cc,Diler,Bursa Otomotif Sunter,190000000
Chery,Lain-lain,Lain-lain,1986,5.000-10.000 km,Bensin,Biru,Manual,4X4,Minibus,>1.000 - 1.500 cc,Individu,Carsentro Solo,40000000
Mercedes-Benz,C-Class,C200,2013,220.000-225.000 km,Bensin,Hitam,Automatic,4X2,Sedan,>1.500 - 2.000 cc,215000000
Mazda,Touring,CX-5,2012,75.000-80.000 km,Bensin,Hitam,Automatic,4X2,Individu,200000000
Honda,Accord,VTi-L,2006,90.000-95.000 km,Bensin,Hitam,Automatic,93000000
Toyota,TRD Sportivo,Rush,2018,5.000-10.000 km,Bensin,Putih,Automatic,4X2,SUV,>1.500 - 2.000 cc,238000000
Toyota,G TRD,Fortuner,2014,15.000-20.000 km,Diesel,Putih,Automatic,Rear Wheel Drive (RWD),SUV,>2.000 - 3.000 cc,Individu,320000000
Daihatsu,Xenia,R 1.3 Sporty,2013,115.000-120.000 km,Bensin,Hitam,Automatic,Rear Wheel Drive (RWD),MPV,>1.000 - 1.500 cc,Diler,Bursa Mobil Lenmarc Surabaya,125000000
Toyota,G,Calya,2018,25.000-30.000 km,Bensin,Putih,Manual,Front Wheel Drive (FWD),Minibus,>1.000 - 1.500 cc,Diler,125000000
Daihatsu,Taruna,CSX,2006,195.000-200.000 km,Bensin,Coklat,Manual,Individu,80000000
Toyota,Alphard,2.4 NA,2005,75.000-80.000 km,Bensin,Silver,Automatic,98000000
Toyota,Avanza,S,2010,65.000-70.000 km,Bensin,Silver,Manual,4X2,Minibus,>1.000 - 1.500 cc,Individu,102500000
Mazda,Touring,CX-5,2014,50.000-55.000 km,Bensin,Putih,Automatic,>2.000 - 3.000 cc,246000000
Honda,VTEC,City,2008,75.000-80.000 km,Bensin,Hitam,Manual,Front Wheel Drive (FWD),Sedan,>1.000 - 1.500 cc,Individu,95000000
Toyota,Avanza,2009,160.000-165.000 km,Bensin,Abu-abu,Automatic,79000000
Toyota,Corolla,Lain-lain,1990,35.000-40.000 km,Bensin,Hitam,Manual,All Wheel Drive (AWD),Sedan,>1.500 - 2.000 cc,Individu,36000000
Daihatsu,X 1.3 STD,Xenia,2015,80.000-85.000 km,Bensin,Putih,Manual,Front Wheel Drive (FWD),Minibus,>1.000 - 1.500 cc,Individu,120000000
Toyota,Agya,G,2016,55.000-60.000 km,Bensin,Putih,Manual,Front Wheel Drive (FWD),Compact & City Car,>1.000 - 1.500 cc,Diler,Bursa Mobil Lenmarc Surabaya,103000000
Toyota,E,Avanza,2010,100.000-105.000 km,Bensin,Abu-abu,Manual,4X2,Minibus,>1.000 - 1.500 cc,Individu,85000000
Daihatsu,Lain-lain,Ayla,2017,15.000-20.000 km,Bensin,Putih,Automatic,>1.000 - 1.500 cc,121000000
Toyota,Veloz,Avanza,2015,50.000-55.000 km,Bensin,Putih,Manual,4X2,Minibus,>1.000 - 1.500 cc,Diler,168000000
Toyota,G,Innova,2011,100.000-105.000 km,Diesel,Silver,Automatic,Minibus,>2.000 - 3.000 cc,183000000
Nissan,Lain-lain,Livina,2012,100.000-105.000 km,Bensin,Abu-abu,Automatic,Front Wheel Drive (FWD),MPV,>1.000 - 1.500 cc,Individu,89000000
Toyota,E,Yaris,2012,70.000-75.000 km,Bensin,Putih,Automatic,Front Wheel Drive (FWD),Hatchback,>1.000 - 1.500 cc,Diler,128000000
Daihatsu,Gran max,Lain-lain,2012,240.000-245.000 km,Bensin,Hitam,Manual,4X2,Pick-up,>1.000 - 1.500 cc,Individu,62000000
Timor,1.5 DOHC,S515i,1997,10.000-15.000 km,Bensin,Hitam,Manual,Individu,15000000
Toyota,G,Innova,2016,75.000-80.000 km,Bensin,Hitam,Automatic,Front Wheel Drive (FWD),SUV,>1.500 - 2.000 cc,Diler,245000000
Honda,E,Brio,2018,10.000-15.000 km,Bensin,Merah,Manual,Front Wheel Drive (FWD),Hatchback,>1.000 - 1.500 cc,Individu,135000000
